time_s,superoxide_M,h2o2_M,oh_radical_M,gsh_M,gssg_M,dna_damage
74.47447447447448,2.4390243921124986e-14,5.560105503867916e-12,4.0244517338495205e-25,0.005000145669472678,3.173023327427203e-11,6.554663428557813e-06
74.77477477477477,2.4390243900441653e-14,5.560105176983288e-12,4.02445166248949e-25,0.005000141358222461,3.1702365117809615e-11,6.53500928010326e-06
75.07507507507508,2.439024389955356e-14,5.560105123327157e-12,4.0244517840067615e-25,0.005000137174498186,3.168340186593108e-11,6.5154140645833614e-06
75.37537537537537,2.4390243903288087e-14,5.560105015541357e-12,4.024451861601042e-25,0.005000133114533865,3.166969828770077e-11,6.495877605287801e-06
75.67567567567568,2.4390243902428683e-14,5.560105085268114e-12,4.024452063077187e-25,0.005000129174671192,3.16597389538749e-11,6.476399726036124e-06
75.97597597597597,2.4390243902311947e-14,5.560105147512827e-12,4.0244522546706148e-25,0.005000125351359227,3.165247158124345e-11,6.456980251176165e-06
76.27627627627628,2.4390243902434208e-14,5.560105141797706e-12,4.0244523927390853e-25,0.005000121641151119,3.1647295118184856e-11,6.437619005582429e-06
76.57657657657657,2.439024390243312e-14,5.560105148839589e-12,4.024452535834356e-25,0.005000118040701714,3.164373437091892e-11,6.418315814654562e-06
76.87687687687688,2.4390243902437133e-14,5.560105140136217e-12,4.0244526634506776e-25,0.005000114546764439,3.1641437731466364e-11,6.399070504315727e-06
77.17717717717719,2.439024390243628e-14,5.5601051597649696e-12,4.0244528076123874e-25,0.005000111156189013,3.163990391856239e-11,6.3798829010110676e-06
77.47747747747748,2.4390243902441267e-14,5.560105128051093e-12,4.0244529107673964e-25,0.005000107865917681,3.163960431485677e-11,6.3607528317061695e-06
77.77777777777779,2.4390243902442803e-14,5.560105126831222e-12,4.0244530322634725e-25,0.00500010467298409,3.163956894122323e-11,6.341680123885391e-06
78.07807807807808,2.439024390243611e-14,5.560105191590635e-12,4.0244531978955145e-25,0.005000101574509404,3.163918066496663e-11,6.322664605550389e-06
78.37837837837839,2.4390243902436057e-14,5.5601052132195295e-12,4.024453328796e-25,0.00500009856769896,3.163935919498153e-11,6.303706105218656e-06
78.67867867867868,2.439024390243608e-14,5.560105226798284e-12,4.0244534504603435e-25,0.0050000956498412194,3.163913948086335e-11,6.284804451921707e-06
78.97897897897899,2.4390243902436168e-14,5.56010523294312e-12,4.0244535634354217e-25,0.005000092818304864,3.1638525549228974e-11,6.265959475203805e-06
79.27927927927928,2.4390243902436227e-14,5.5601052439748616e-12,4.02445367673703e-25,0.005000090070536389,3.163793699782584e-11,6.247171005120374e-06
79.57957957957959,2.4390243902436158e-14,5.560105249770193e-12,4.0244537831328685e-25,0.005000087404055906,3.163731769985557e-11,6.228438872236238e-06
79.87987987987988,2.4390243902436108e-14,5.560105254158905e-12,4.0244538854870894e-25,0.005000084816460087,3.16366525499083e-11,6.209762907624485e-06
80.18018018018019,2.4390243902436104e-14,5.560105260653397e-12,4.024453986431469e-25,0.005000082305414604,3.163609716860852e-11,6.191142942864608e-06
80.48048048048048,2.4390243902436123e-14,5.5601052735904115e-12,4.02445408919184e-25,0.005000079868653218,3.163586355241064e-11,6.172578810041058e-06
80.78078078078079,2.4390243902436123e-14,5.5601052832120665e-12,4.0244541867894974e-25,0.005000077503980726,3.163573540035726e-11,6.1540703417419915e-06
81.08108108108108,2.4390243902436127e-14,5.5601052919305106e-12,4.024454281052169e-25,0.005000075209263135,3.1635759329937177e-11,6.135617371057327e-06
